Code,Reference,Designation du produit,Code a barre,Prix d'Achat,Prix de Vente 1,Prix de Vente 2,Prix de Vente 3,Prix de Vente 4,Prix de Vente 5,TVA,Stock,Perissable,Avertir avant,Stock minimum,Stock maximum,Avertir quantite,Observation
967,P0967,BBCOOL N4,6130778000903,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
968,P0968,BBCOOL N5,6130778000927,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
969,P0969,BBCOOL N6,6130778000934,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
970,P0970,CANBEBE N6,6133496000484,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
971,P0971,LINGETTE CONFORT ,8000913050125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
972,P0972,AWENE MAXI,6130552002932,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
973,P0973,ELLE ELLE NORMAL,6132500075098,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
974,P0974,ALWAYS PM,4015400205258,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
975,P0975,ALWAYS CLASSIC,4015400646860,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
976,P0976,AIGLE ANTI CALCAIRE 500ML,6132500254950,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
977,P0977,AIGLE VICELLE 430 ML,6132500252505,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
978,P0978,CLEAN SERVIETTE 30X30,6133559000673,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
979,P0979,LILAS JUMBO ,6192011810229,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
980,P0980,MOLFIX N°1 PM,6130793002906,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
981,P0981,MOLFIX N°3 PM,6130793003675,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
982,P0982,MOLFIX N°5,6130793003699,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
983,P0983,MOLFIX N°6 PM,6130793003705,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
984,P0984,MOLFIX N°4/40 PS,6130793003743,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
985,P0985,MOLFIX N°5/40PS,6130793003750,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
986,P0986,AIGLE JAVEL 5L,6132500259672,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
987,P0987,FANTA 2L,5449000006011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
988,P0988,LUENGO POIS CHICHES 1KG,8410505232127,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
989,P0989,LUENGO HARICOT POT 400G,8410505271010,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
990,P0990,SOUMMAM BRASSE,6130760001529,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
991,P0991,SOUMMAM ABOIRE ,6130760004070,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
992,P0992,SOUMMAM ,6130760000102,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
993,P0993,SOUMMAM JNINA.,6130760002533,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
994,P0994,SOUMMAM COMPOTE,6130760000560,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
995,P0995,SOUMMAM YAGO 500G,6130760004568,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
996,P0996,SOUMMAM YAGO 170G,6130760000355,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
997,P0997,SOUMMAM OLE 160ML,6130760004087,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
998,P0998,SOUMMAM JNINA 170G,6130760004100,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
999,P0999,SOUMMAM ALADIN.,6130760002939,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1000,P1000,SOUMMAM LBEN AU BIFIDUS ACTIF,6130760003769,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1001,P1001,PRIMA,6130304000131,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1002,P1002,PATE PIZZA,6132091900014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1003,P1003,LE BERBERE 600G,6008155012323,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1004,P1004,CREME DHAHIR,6132508070019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1005,P1005,LE BERBERE 300G,6008155012330,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1006,P1006,LEBERBERE 150G,6008155012361,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1007,P1007,CHEF A LAIL,3073781084238,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1008,P1008,CHEF PM,3073781084221,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1009,P1009, LA VACHE QUIRIT KOULYOUM ,3073781090444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1011,P1011,MAXON ORANGE,6133414001517,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1012,P1012,MON GOUTER,6133414001739,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1013,P1013,MILKO BRASSEAUX FRUITS,6131743000089,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1014,P1014,JUMBO SAUCE TOMATE 250G,6133320000123,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1015,P1015,VITAMIN DRINQ 1L,6133701000018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1016,P1016,LBEN TREFL 1L,6130551005149,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1017,P1017,LA VACHE QUIRIT 8,3073781074581,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1018,P1018,LE BERBERE 16,6008155012231,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1020,P1020,LA VACH QUIRIT 24,3073781074598,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1021,P1021,LA VACHE QUIRIT 16,3073781074574,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1022,P1022,LE BERBERE 8,6008155012224,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1023,P1023,LE BERBERE 32,6008155011913,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1024,P1024,INDOUMI,089686120073,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1025,P1025,PROCHEESE CREME GRUYERE,6132507371032,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1026,P1026,RANY FRUITX MIXES 1L,6132601930012,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1027,P1027,ISABEL SALADE,8410111903800,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1028,P1028,ISABEL 160G.,8410111007256,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1029,P1029,MILOU HUILE OLIVE 160,8852021005982,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1030,P1030,ISABEL NATUREL 80G,8410111151003,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1031,P1031,PICCLO FRISCO,61305724,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1032,P1032,CHEF GM,3073781084214,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1033,P1033,RAYANE PAIN HAMBURGER,6133123000047,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1034,P1034,RAYANE PAIN DE MIE,6133123000054,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1035,P1035,CREME FRECHE,6133786000019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1036,P1036,MARATUN 160G,6130504000993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1037,P1037,KIRI DELICE,3073781083903,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1038,P1038,OZMO CORNET.,8691707090160,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1039,P1039,MOLPED PROMO,1050000033165,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1040,P1040,FROTOIRE ITALI PM ,8001094240442,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1041,P1041,MASAK 20PC,1050000016640,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1042,P1042,LE CHAT PACK PROMO,1050000016641,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1043,P1043,LE CHAT SACHI PROMO,1050000016642,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1044,P1044,TEST SACHI PROMO,1050000016643,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1045,P1045,AIGLE JAVEL PROMO,1050000016644,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1046,P1046,AIGLE TOP SOL PROMO,1050000016645,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1047,P1047,CHAMOUZIN,1050000016647,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1048,P1048,HBEL SELK 3PC,1050000099333,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1049,P1049,CURDENT,6936805400094,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1050,P1050,PONGE,1050000016650,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1051,P1051,NECHAF LOCAL ,1050000016651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1052,P1052,MANCHE COUVER,1050000016652,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1053,P1053,CHAMAX,1050000016653,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1054,P1054,DANONE AC FR,6130646003647,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1055,P1055,DANETTE,6130646000745,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1056,P1056,DANONE FR,6130646003692,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1057,P1057,DANAO,6130646000578,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1058,P1058,DANONEAC NATURE,6130646002428,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1059,P1059,DANONE DANINO,6130646003517,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1060,P1060,BIBILA DONUTS,6134387000170,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1061,P1061,BIBILA MUFFIN,6134387000156,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1062,P1062,FROMAGE EDAM,6130303001771,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1063,P1063,POOSH,75058197,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1064,P1064,VIVA PUREE ,6131256325433,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1065,P1065,FAMOLLIA PH4 PERFUM,8690536016532,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1066,P1066,PILLO,6134826000013,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1067,P1067,DYNA,6132052900015,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1068,P1068,CHIPS HALLA,6130132000020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1069,P1069,DOUABA,1050000016670,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1070,P1070,CHIPS SOULTANE,6134447000041,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1071,P1071,CHIPS SMATCH,6134447000157,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1072,P1072,COJAK,1050000016675,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1073,P1073,DYDO,6130986000238,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1074,P1074,FLASH,1050000016677,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1075,P1075,AIGLE ULTRA EFFICACE,6132500258309,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1076,P1076,EAU ALKANTARA FARDO,6130131000038,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1077,P1077,EAU ALKANTARA 1.5,6130131000014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1078,P1078,EAU ELKANTARA 0.5L,6130131000021,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1079,P1079,COTTON TIGE 300 ,8690245201526,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1080,P1080,HANAFI SIROP,6132546980004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1081,P1081,COCA 50CL,54491472,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1082,P1082,TOUDJA 1.25L,6130217050155,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1083,P1083,NUTELLA 750G,80051428,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1084,P1084,ROUIBA EX 25CL,6130002003175,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1085,P1085,MOUZAIA AROMATISE,6130732003148,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1086,P1086,PEPSI 1.5L,6130743016502,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1087,P1087,ALPELLA GAT COCO,8690766132392,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1088,P1088,COCA 24CL,5449000226662,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1089,P1089,HAMOUD O JU,6130695112352,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1090,P1090,PEPSI 330ML.,6130743016755,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1091,P1091,ROUIBA PULP 2L,6130002003595,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1092,P1092,HAMOUD CANETTE,6130695113083,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1093,P1093,IFRI SODA 330ML,6130093059884,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1094,P1094,FABALCO SUCRE GLACE,6131505000029,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1095,P1095,KARENTIKA,6132502130146,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1096,P1096,LAVANILLE ,6130587003232,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1097,P1097,MOUTARD SIDNA,61302495,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1098,P1098,GHARSSE 1KG,6134511001820,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1099,P1099,TIZANA LWISA ,1125585741526,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1100,P1100,CAMPIELLO,8000590105712,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1101,P1101,PALMARIO ,6133414001708,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1102,P1102,TARTINO 8PC,6130413000039,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1103,P1103,TARTINO CHAWARMA 4PC,6130413000763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1104,P1104,CHEEZY 24 PC,6130413000756,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1105,P1105,CHEZZY 16PC,6130413000732,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1106,P1106,CHEZZY 4PC,6130413000558,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1107,P1107,CHEEZY 4BAR GM,6130413000268,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1108,P1108,CHEZZY CUISTO ,6130413000626,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1109,P1109,TARTINO 4BAR,6130413000121,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1110,P1110,LINGETTE 3 PC PROMO,6133559001229,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1111,P1111,PALMA PACHO,8680979213100,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1112,P1112,TOUMI MAD 285G,6132076900015,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1113,P1113,TWISCO MAD 220G,6008155011180,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1114,P1114,NESQUIK 250G,6130137000230,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1115,P1115,NESQUIK 490G ,7613035137684,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1116,P1116,DEMI PECH AU SIROP 820G,6939114200515,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1117,P1117,CHIWAWA,6134067000025,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1118,P1118,PILLE LASER R3,6928394901724,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1119,P1119,PILLE LASER R6,6928394901717,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1120,P1120,PILLE AKID,6930311223000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1121,P1121,GILETTE AVEC SAVON,3014260265885,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1122,P1122,SIGNAL PM,6221048407857,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1123,P1123,SIGNAL GM,6221048404634,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1124,P1124,COLGAT HERBAL 50ML,6001067021605,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1125,P1125,COLGATE WHITE,8714789113227,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1126,P1126,CILGATE PROTECTION,5000209455514,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1127,P1127,AQUAFRESH BROSS,018653005754,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1128,P1128,ISABEL SALADE MAY 160G,8410111923808,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1129,P1129,LE BREBERE024PC,6008155012248,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1130,P1130,OEUFS,1050000033359,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1131,P1131,OEUF PLATO,1050000016736,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1132,P1132,ANILA HANA,1050000016737,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1133,P1133,LE CHEF ,1050000016738,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1134,P1134,TON 1PS,1050000049995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1135,P1135,BERBERE 1PS,1050000033369,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1136,P1136,CHEEZY 1PS,1050000033371,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1137,P1137,SAFIR 3PC,1050000033373,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1138,P1138,NGAOUS1L,6133018001623,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1139,P1139,BIBERON NOVYS,1050000016744,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1140,P1140,BIBERON NOVYS 120ML,1050000016745,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1141,P1141,SUCETTE NOVY,8850217000476,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1142,P1142,SAVON ALIBI ,6130060070430,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1143,P1143,OXYDANT ANDREA DOTTI,6132001604391,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1144,P1144,GHALIA POUDRE ,6132001603653,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1145,P1145,PRINTANIA,6130615000011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1146,P1146,LAUREATE,6133120000194,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1147,P1147,SAV GOLDEX,6130520003282,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1148,P1148,STICK REXONA,96009628,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1149,P1149,STIK DOVE ,80466437,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1150,P1150,BROS SIGNAL,3014230005121,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1151,P1151,DOVE SHAMPOO 200ML,6281006437920,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1152,P1152,DOVE SHAMPOO 250ML,8710908789861,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1153,P1153,ALIN GEL DOUCHE,8411897116835,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1154,P1154,HEAD SHOULDERS 200ML,5011321987845,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1155,P1155,HEAD SHOULDERS 600ML,8001090115386,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1156,P1156,SHAMPOO FRUCTIS,3600541744943,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1157,P1157,ELSEVE SHAMPOO,3600522992455,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1158,P1158,SWALIS GEL DOUCHE,6130184002171,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1159,P1159,FIX  GEL ,6130875000028,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1160,P1160,DOVE APRE CHAMPOO,6281006442047,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1161,P1161,BROSS SUNA,1050000016766,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1162,P1162,PANDA1,1050000016767,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1163,P1163,KASSA ,6928057851458,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1164,P1164,DANONE IBOB FR,6130646003821,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1165,P1165,DANETTE 90,6130646004019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1166,P1166,MESSERGHINE 1.5L,6130127000035,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1167,P1167,MESSREGHINE FARD,1050000016772,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1168,P1168,CHAKIB BISCOTTE COMPL,6132112300038,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1169,P1169,CHAKIB BISCOTTES,6133139000055,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
1170,P1170,TAKELAIT CHAPLURE ,6132017000125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,f,5,0,0,0, 
